y_true,p_hat,p_hat_recal
0.0,0.0044958457770597,0.012204715495152972
0.0,0.004459507837838,0.012132396173373196
0.0,0.1572950824130478,0.16151562508335796
0.0,0.0021101117402175,0.00700795938310504
1.0,0.4428561512421768,0.35947362349112166
0.0,0.0015874012445126,0.005685481317359116
0.0,0.0232291034962854,0.04040340057782262
0.0,0.185361235967305,0.18230277783383128
0.0,0.1130778065099326,0.12693635810659054
0.0,0.0016718535591485,0.00590625394568645
0.0,0.0006480413634332,0.0029410789311414974
0.0,0.0164217626817169,0.031411284664882896
0.0,0.036465013787367,0.05600306090053697
0.0,0.0045851233001873,0.012381722848553921
0.0,0.0021963326035192,0.007217122989437486
0.0,0.0011120787900826,0.0043764549141364064
0.0,0.0005204062701077,0.0025023714526869064
0.0,0.0567868816605567,0.07712461003453151
0.0,0.0008952644560386,0.003730984612355355
0.0,0.0002925689683708,0.0016370545099020574
0.0,0.0125302433296777,0.02580114078433225
0.0,0.0007976864638975,0.003427165641894028
0.0,0.0420919414780581,0.06212406785253888
0.0,0.1913846967444268,0.18667761517691403
0.0,0.0163180438321475,0.03126696885683052
0.0,0.0020555648521146,0.006874448710643811
0.0,0.0428579347244553,0.06293891815528896
0.0,0.0215695437171493,0.038288774017988206
0.0,0.016997847692366,0.032208269215992194
0.0,0.0018365089794231,0.0063283197197730534
0.0,0.0776203177957285,0.0966568673451747
0.0,0.0017679372453816,0.006153834136150907
1.0,0.7521503400517096,0.6013481144925625
0.0,0.0514462444954083,0.07181533603402177
0.0,0.0165673845441675,0.03161347488052118
0.0,0.0521884568269824,0.07256207379195619
0.0,0.0167797321371973,0.031907421415198874
0.0,0.0030904156443439,0.009272890254250965
0.0,0.0021586110922774,0.007125890881556953
0.0,0.0831346299546846,0.1015739671878624
0.0,0.5162456791378089,0.41090214024579147
0.0,0.0597450601918148,0.08000527323966884
0.0,0.0015404909559106,0.005561495347538714
0.0,0.0008037570028727,0.003446344499204939
0.0,0.004772034827897,0.012749300375025668
0.0,9.953271163289088e-05,0.0007392635324886797
0.0,1e-06,2.480371374890922e-05
0.0,0.0045824681779412,0.012376472252305381
0.0,0.0001239067992951,0.0008688787307707249
0.0,0.0466312262855828,0.06689498684441794
0.0,0.0550577231543248,0.0754214810974553
0.0,0.0314390055750544,0.05030629710946529
0.0,0.0163321955847597,0.03128667489838966
0.0,0.0017129345720561,0.006012562241926526
0.0,0.3873752365921206,0.32158516394088915
0.0,0.0009344637561993,0.003850521132740379
0.0,0.009667361413265,0.021357339084913236
0.0,0.0004593766977582,0.0022826853896999746
0.0,0.000235329303649,0.0013943372703460073
0.0,0.002296414108837,0.007457163970809764
0.0,0.0001443391292541,0.0009723979477893648
0.0,0.004038601365514,0.011282566715980581
0.0,0.0051141221629694,0.013412064924292791
0.0,0.2954489454839024,0.2592999185499788
0.0,0.0016941635898933,0.005964072936611804
0.0,0.3262830883321351,0.2802303956218828
0.0,0.0028503604111838,0.008738853368819527
0.0,0.0005291439796757,0.002533250221752755
0.0,0.0191708563547848,0.03514919024828939
0.0,0.0181274010242045,0.0337493627550574
1.0,0.0795214224867469,0.09836238783422978
0.0,0.0106884505641936,0.022979496477558634
0.0,0.0021449773759515,0.007092811612953384
